page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
154,9,"CO2 To familiarize the IoT Hardware, Software and various Platforms of IoT.",9.00,4.79,357.44,75,88.46,191.06,445.91,195.85,false,false
154,10,"CO3 Understanding the smart IoT Applications using smart sensor devices.",9.00,4.79,352.37,72,88.46,209.06,440.84,213.85,false,false
154,11,"CO4 Usage of smart mobile apps for societal applications.",9.00,4.79,276.29,57,88.46,227.06,364.76,231.85,false,false
154,12,"Syllabus:",11.00,18.05,58.99,9,69.86,242.90,128.85,260.95,false,false
154,13,"Internet of Things-Concepts, Characteristics, Challenges, Industrial IoT, IoT Hardware, IoT Operating system, IoT Platforms IoT Architectures- Reference Model, Protocol Architecture, Perception Layer- Sensors, RFID, Network Layer-802.15.4, ZigBee, BLE and 6LoWPAN Application Layer- MQTT, CoAP, Mobile app developments for IoT, Introduction to Arduino Programming: Introduction to Raspberry Pi, Implementation of IoT with Raspberry Pi, IoT Smart Applications-Smart City, Health-Care, Smart Homes, Connected Vehicles, Smart Grid.",9.00,62.15,462.44,528,72.02,270.53,534.47,332.68,false,false
154,14,"",9.00,4.67,2.77,0,63.86,342.41,66.63,347.08,true,false
154,15,"Learning Resources:",9.00,4.67,102.24,19,63.86,362.81,166.11,367.48,true,false
154,16,"Text Books:",9.23,5.63,58.89,11,76.82,383.33,135.72,388.96,false,false
154,17,"1. Olivier Hersent, “The Internet of Things Key Applications and Protocols”, Wiley, 2012.",9.07,5.18,390.20,89,76.82,404.69,467.03,409.87,false,false
154,18,"2. Sudip Misra, “Introduction to IoT”, Cambridge University Press; First edition , 2021.",9.07,5.18,378.92,88,76.82,419.11,455.75,424.29,false,false
154,19,"3. David Hanes, “IoT Fundamentals: Networking Technologies, Protocols, and Use Cases for the",9.06,5.18,442.72,92,76.82,433.39,519.54,438.57,false,false
154,20,"Internet of Things”, Cisco Press; 1st edition 2017.",9.00,4.67,221.79,51,90.98,446.71,312.78,451.38,false,false
154,21,"Reference Books:",9.00,4.67,85.08,16,63.86,460.03,148.95,464.70,false,false
154,22,"1. Arshdeeep Bahga, Vijay Madisetti, 'Internet of Things: A Hands-on Approach', Universities Press,",9.06,5.18,443.06,99,76.82,481.51,519.89,486.69,false,false
154,23,"2015.",9.00,4.67,27.84,5,90.38,494.71,118.23,499.38,false,false
154,24,"2. Raj Kamal, 'Internet of Things: Architecture and Design Principles', McGraw Hill Education private",9.06,5.18,442.96,101,76.82,508.75,519.79,513.93,false,false
154,25,"limited, 2017.",9.00,4.67,62.28,14,90.98,522.07,153.27,526.74,false,false
154,26,"3. Kai Hwang, Min Chen, 'Big Data Analytics for Cloud, IoT and Cognitive Computing', Wiley, 2018.",9.06,5.18,443.12,97,76.82,536.47,519.95,541.65,false,false
154,27,"",12.00,5.63,3.34,0,63.86,557.35,67.20,562.98,true,false
154,28,"",12.00,5.63,3.34,0,63.86,579.10,67.20,584.73,true,false
154,29,"",12.00,5.63,3.34,0,63.86,600.94,67.20,606.57,true,false
154,30,"",12.00,5.63,3.34,0,63.86,622.78,67.20,628.41,true,false
154,31,"",12.00,5.63,3.34,0,63.86,644.50,67.20,650.13,true,false
154,32,"",12.00,5.63,3.34,0,63.86,666.34,67.20,671.97,true,false
154,33,"",12.00,5.63,3.34,0,63.86,688.18,67.20,693.81,true,false
154,34,"",12.00,5.63,3.34,0,63.86,709.90,67.20,715.53,true,false
154,35,"",12.00,5.63,3.34,0,63.86,731.74,67.20,737.37,true,false
154,36,"",12.00,5.63,3.34,0,63.86,753.60,67.20,759.23,true,false
154,37,"",12.00,5.63,3.34,0,63.86,775.32,67.20,780.95,true,false
154,38,"",12.00,5.63,3.34,0,63.86,797.16,67.20,802.79,true,false
154,39,"154 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
154,40,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
155,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
155,1,"",12.00,5.63,3.34,0,63.86,77.04,67.20,82.67,true,false
155,2,"",21.00,60.82,6.10,0,297.77,108.38,303.87,169.20,true,false
155,3,"",12.00,5.63,3.34,0,63.86,174.74,67.20,180.37,false,false
155,4,"",12.00,5.63,3.34,0,63.86,197.66,67.20,203.29,false,false
155,5,"",12.00,5.63,3.34,0,63.86,220.58,67.20,226.21,false,false
155,6,"",12.00,5.63,3.34,0,63.86,243.41,67.20,249.04,false,false
155,7,"",12.00,5.63,3.34,0,63.86,266.33,67.20,271.96,false,false
155,8,"",12.00,5.63,3.34,0,63.86,289.25,67.20,294.88,false,false
155,9,"",21.00,10.30,6.10,0,297.77,321.65,303.87,331.95,true,false
155,10,"SYLLABI",19.67,10.30,99.00,7,251.33,346.85,350.33,357.15,true,false
155,11,"Minor: Computer Science and Engineering",21.00,10.30,457.14,39,75.26,372.17,532.40,382.47,true,false
155,12,"",11.03,422.46,8.76,0,63.86,387.05,72.62,809.51,false,false
155,13,"",12.00,5.63,3.34,0,207.89,803.88,211.23,809.51,false,false
155,14,"155 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
155,15,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
156,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
156,1,"CS1M01",12.00,5.63,50.01,6,63.74,77.04,113.76,82.67,true,false
156,2,"2-0-2 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
156,3,"Data Structures",14.00,6.58,108.20,15,243.05,94.70,351.25,101.28,true,false
156,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
156,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
156,6,"",5.00,2.29,1.26,0,69.86,147.74,71.12,150.03,false,false
156,7,"CO1 Understand the concept of ADT, identify data structures suitable to solve problems.",9.00,4.79,409.28,87,81.86,161.66,491.15,166.45,false,false
156,8,"CO2 Develop and analyze algorithms for stacks, queues.",9.00,4.79,270.65,54,81.86,179.66,352.52,184.45,false,false
156,9,"CO3 Develop algorithms for binary trees and graphs.",9.00,4.79,252.29,51,81.86,197.66,334.16,202.45,false,false
156,10,"CO4 Implement sorting and searching algorithms.",9.00,4.79,238.49,47,81.86,215.66,320.36,220.45,false,false
156,11,"CO5 Implement symbol table using hashing techniques.",9.00,4.79,265.73,52,81.86,233.66,347.60,238.45,false,false
156,12,"Syllabus:",10.50,17.90,52.99,9,69.86,249.53,122.85,267.43,false,false
156,13,"Introduction to Iterative and Recursive Algorithms",9.00,4.67,240.75,50,70.82,279.89,311.58,284.56,true,false
156,14,"Abstract Data Types (ADTs), Implementation and Applications of Stacks, Operations and Applications of Queues, Array Implementation of Circular Queues, Implementation of Stacks using Queues, Implementation Queues using Stacks, Linked Lists, Search and Update Operations on Varieties of Linked Lists, Linked List Implementation of Stacks and Queues",9.00,39.23,432.80,346,70.82,297.53,503.63,336.76,false,false
156,15,"Introduction to Trees, Implementation of Trees, Binary Trees, Tree Traversals with an Application, Binary Search Trees (BSTs), Query and Update Operations on BSTs, AVL Trees, Rotations, Search and Update Operations on Balanced BSTs, Splay Trees, B-trees, Trie, C-Trie",9.00,27.59,432.68,267,70.82,349.73,503.51,377.32,false,false
156,16,"Hashing: Implementation of Dictionaries, Hash Function, Collisions in Hashing, Separate Chaining, Open Addressing, Analysis of Search Operations",9.00,16.31,432.44,144,70.82,390.05,503.27,406.36,false,false
156,17,"Priority Queues: Priority Queue ADT, Binary Heap Implementation and Applications of Priority Queues, Disjoint Sets.",9.00,16.31,432.44,115,70.82,419.11,503.27,435.42,false,false
156,18,"Sorting Algorithms: Stability and In Place Properties, Insertion Sort, Merge Sort, Quick Sort, Heap Sort, Lower Bound for Comparison Based Sorting Algorithms, Linear Sorting Algorithms: Counting Sort, Radix Sort, Bucket Sort",9.00,27.71,432.56,224,70.82,448.03,503.39,475.74,false,false
156,19,"Graph Algorithms: Graphs and their Representations, Graph Traversal Techniques: Breadth First Search (BFS) and Depth First Search (DFS), Applications of BFS and DFS, Minimum Spanning Trees (MST), Prim’s and Kruskal’s algorithms for MST, Connected Components, Dijkstra’s Algorithm for Single Source Shortest Paths, Biconnected Components.  Learning Resources:",9.17,63.35,439.64,358,63.86,488.59,503.51,551.94,false,false
156,20,"Text Books:",9.00,4.67,58.32,11,63.86,567.79,122.19,572.46,false,false
156,21,"1. Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest and Clifford Stein,'Introduction to",9.06,5.18,431.36,95,70.70,589.18,502.07,594.36,false,false
156,22,"Algorithms', Second Edition, PHI, 2009.",9.00,4.67,178.71,39,88.82,600.58,267.54,605.25,false,false
156,23,"2. Mark Allen Weiss, 'Data Structures and Algorithm Analysis in C++', Third Edition, Pearson",9.06,5.18,428.48,92,70.70,613.06,499.19,618.24,false,false
156,24,"Education, 2006.",9.00,4.67,78.00,16,88.82,624.58,166.83,629.25,false,false
156,25,"Reference Books: 3. Ellis Horowitz, Sartaj Sahni and Sanguthevar Rajasekaran, 'Fundamentals of Computer",9.03,17.54,421.52,103,63.86,636.10,485.39,653.64,false,false
156,26,"Algorithms', Second Edition, Universities Press, 2011.",9.00,4.67,242.45,54,88.82,659.98,331.28,664.65,false,false
156,27,"4. Michael T.Goodrich and Roberto Tamassia, 'Algorithm Design: Foundations, Analysis and",9.07,5.18,426.44,88,70.70,672.46,497.15,677.64,false,false
156,28,"Internet Examples', Second Edition, Wiley-India, 2006.",9.00,4.67,244.25,54,88.82,683.98,333.08,688.65,false,false
156,29,"",11.00,5.02,2.76,0,70.82,696.10,73.58,701.12,false,false
156,30,"156 | Page",12.00,5.63,73.18,10,461.86,825.60,535.04,831.23,false,false
156,31,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
157,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,103.58,54.36,532.88,59.99,false,false
157,1,"CS1M02",12.00,5.63,50.01,6,66.98,77.04,117.00,82.67,true,false
157,2,"2-0-2 (3)",12.00,5.63,49.30,9,489.22,77.04,538.52,82.67,true,false
157,3,"Principles of Database Systems",14.00,6.58,215.60,30,189.89,94.70,405.49,101.28,true,false
157,4,"",12.00,5.63,3.34,0,66.98,108.98,70.32,114.61,false,false
157,5,"Pre-Requisites: CS1M01",9.52,5.18,121.68,22,66.98,130.94,188.67,136.12,true,false
157,6,"Course Outcomes:",9.00,16.19,92.28,16,66.98,151.58,159.27,167.77,true,false
157,7,"CO-1 Understand functional components of the DBMS. CO-2 Devise queries using Relational Algebra, Relational Calculus and SQL. CO-3 Design database schema. CO-4 Develop E-R model. CO-5 Evaluate and optimize queries. CO-6 Analyze transaction processing, concurrency control and recovery techniques.",9.00,88.70,398.84,296,66.98,183.50,465.83,272.20,false,false
157,8,"Syllabus:",9.00,4.67,47.28,9,66.98,287.93,114.27,292.60,true,false
157,9,"Introduction to DBMS: Historical perspective, File Versus a DBMS, Advantages of DBMS, Describing and storing data in DBMS, Architecture of a DBMS, Different Data Models; Entity Relationship (ER) model: Features of ER model, conceptual design using ER model, design for large enterprises; Relational model–structure and operations, Integrity constraints over relations; Query languages: Relational Algebra, Relational Calculus and SQL– Queries, Constraints, Form of SQL query, UNION, INTERSECT and EXCEPT, Nested queries, Aggregate Operators, Null values, Complex Integrity constraints in SQL, triggers and Embedded SQL; Database Design: Mapping ER model to Relational form; Functional Dependency–Closer of functional dependencies, closer of attributes, canonical cover and Properties of Decompositions; Normalization process – 1NF, 2NF, 3NF and BCNF; Multivalued dependency– Closer properties of Multivalued dependency and 4NF; Join dependency– PJNF, Decomposition Algorithms; Transaction Management: ACID properties, transactions, schedules and concurrent execution of transactions; Concurrency control – lock-based protocol, Serializability, recoverability, dealing with deadlocks and Concurrency control without locking; Query Processing: Overview of Query Evaluation, operator evaluation; Algorithms for relational operations– Selection operation, General selection condition, Projection operation, Join operation, set operation and aggregate operation, Evaluation of relational operations; Query optimization: Alternative plans, functions of query optimizer, translating SQL queries into relational algebra, estimating the cost of a plan, relational algebra equivalences, and other approaches to query optimization; Database Recovery: Failure classification, Recovery and atomicity, Log-based recovery shadow paging and Advanced Recovery Techniques: Security and Authorization: Access control, direct access control and Mandatory access control, Role of DBA, Application development.  Learning Resources: Text Books:",9.00,292.36,465.31,2021,66.98,308.33,532.29,600.69,false,false
157,10,"1. Silberschatz, Korth and Sudharshan, 'Database System Concepts', McGraw Hill, 2010, 6th",9.00,4.67,446.82,89,84.98,607.42,531.81,612.09,false,false
157,11,"Edition.",9.00,4.67,36.13,8,102.98,618.94,139.11,623.61,false,false
157,12,"2. Elamsri, Navathe, Somayajulu and Gupta, 'Fundamentals of Database Systems', Pearson",9.00,4.67,446.73,86,84.98,630.46,531.72,635.13,false,false
157,13,"Education, 2011 6th Edition.",9.00,4.67,127.84,28,102.98,641.98,230.82,646.65,false,false
157,14,"Reference Books:",9.00,4.67,85.08,16,66.98,653.50,152.07,658.17,false,false
157,15,"1. Raghu Ramakrishnan, Johannes Gehrke, 'Database Management Systems”, McGraw Hill, 2003,",9.00,4.67,446.98,89,84.98,665.02,531.97,669.69,false,false
157,16,"3nd Edition.",9.00,4.67,55.57,12,102.98,676.42,158.55,681.09,false,false
157,17,"2. Authors, Title of the Text Book, Name of the Publisher, Year of publication, Edition",9.00,4.67,384.32,87,84.98,687.94,469.31,692.61,false,false
157,18,"Other Suggested Readings:",9.00,4.67,128.91,25,66.98,699.46,195.90,704.13,false,false
157,19,"1. MIT Open Course Ware:  https://ocw.mit.edu/courses/6-830-database-systems-fall-2010/.",9.00,4.67,416.48,88,84.98,710.98,501.47,715.65,false,false
157,20,"",9.00,85.09,2.77,0,66.98,722.50,69.75,807.59,false,false
157,21,"157 | Page",12.00,5.63,73.18,10,459.70,825.60,532.88,831.23,false,false
157,22,"",12.00,5.63,3.34,0,66.98,839.40,70.32,845.03,false,false
158,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,103.58,54.36,532.88,59.99,false,false
158,1,"CS1M03",12.00,5.63,50.01,6,66.98,77.04,117.00,82.67,true,false
158,2,"3-0-0 (3)",12.00,5.63,49.30,9,489.22,77.04,538.52,82.67,true,false
158,3,"Operating System Principles",14.00,6.58,194.60,27,200.33,94.70,394.93,101.28,true,false
158,4,"Pre-Requisites: CS1M01",11.00,5.18,129.70,22,66.98,114.02,196.68,119.20,true,false
158,5,"Course Outcomes:",11.00,5.18,101.47,16,66.98,133.70,168.45,138.88,true,false
158,6,"CO-1 Distinguish functional architectures of operating systems and file systems.",9.00,4.79,369.20,80,77.54,155.78,446.75,160.57,false,false
158,7,"CO-2 Develop algorithms for subsystem components.",9.00,4.79,253.01,49,77.54,173.78,330.56,178.57,false,false
158,8,"CO-3 Design device drivers and multi-threading libraries for an OS.",9.00,4.79,312.53,67,77.54,191.78,390.08,196.57,false,false
158,9,"CO-4 Develop application programs using UNIX system calls.",9.00,4.79,288.05,58,77.54,209.78,365.60,214.57,false,false
158,10,"CO-5 Design and solve synchronization problems.",9.00,4.79,238.01,47,77.54,227.78,315.56,232.57,false,false
158,11,"",12.00,5.63,3.34,0,66.98,244.73,70.32,250.36,true,false
158,12,"Syllabus:",12.00,5.63,56.73,9,66.98,267.65,123.72,273.28,true,false
158,13,"Introduction: Batch, iterative, time sharing, multiprocessor, distributed, cluster and real-time systems, UNIX system introduction and commands Operating system structures: Computer system structure, Network structure, I/O Structure, Storage Structure, Dual mode operation, System components, Operating-System Services, System Calls, System Programs, System structure, Virtual Machines, System Design and Implementation, System Generation Processes and Threads : Process Concept, Process Scheduling, Operations on Processes, Cooperating Processes, Interprocess Communication, Communication in Client – Server Systems, Multithreading Models, Threading Issues, Pthreads Basic Concepts, CPU Scheduling: Scheduling Criteria, Scheduling Algorithms, Multiple-Processor Scheduling, Real- Time Scheduling, Algorithm Evaluation, Process Scheduling Models Process Synchronization: Synchronization Background, the Critical-Section Problem, Synchronization Hardware, Semaphores, Classic Problems of Synchronization, Critical Regions, Monitors, OS Synchronization Deadlocks: System Model, Deadlock Characterization, Methods for Handling Deadlocks, Deadlock Prevention, Deadlock Avoidance, Deadlock Detection, Recovery from Deadlock Memory Management: Memory Management Background, Swapping, Contiguous Memory Allocation, Paging, Segmentation, Segmentation with Paging, Virtual Memory, Demand Paging, Process Creation, Page Replacement, Allocation of Frames, Thrashing, Operating-System Examples, Other Considerations File System: File Concept, Access Methods, Directory Structure, File-System Mounting, File Sharing, Protection File-System Structure, File-System Implementation, Directory Implementation, Allocation Methods, Free-Space Management, Efficiency and Performance, Recovery, Log- Structured File System, NFS I/O Systems: Hardware, Application I/O Interface, Kernel I/O Subsystem, Transforming I/O to Hardware Operations, STREAMS, Performance, Disk Structure, Disk Scheduling, Disk Management, Swap-Space Management, RAID Structure, Disk Attachment, Stable-Storage Implementation, Tertiary-Storage Structure  Learning Resources: Text Books:",9.00,349.84,443.60,2137,66.98,288.65,510.59,638.49,false,false
158,14,"1. Abraham Silberschatz, Peter Baer Galvin, Greg Gagne, 'Operating System Principles',",9.00,4.67,426.75,86,84.98,645.34,511.73,650.01,false,false
158,15,"th",6.00,3.04,5.52,2,144.02,653.74,149.54,656.78,false,false
158,16,"Wiley, 10 Edition, 2019.",9.00,4.67,113.32,24,102.98,656.74,216.30,661.41,false,false
158,17,"2. Richard Stevens, Stephen Rago, 'Advanced Programming in the UNIX Environment',",9.00,4.67,426.38,81,84.98,668.26,511.36,672.93,false,false
158,18,"nd",6.00,3.04,7.08,2,198.65,676.78,205.73,679.82,false,false
158,19,"Pearson Education, 2 Edition, 2013.",9.00,4.67,169.60,35,102.98,679.78,272.58,684.45,false,false
158,20,"",9.00,119.51,2.49,0,66.98,691.06,69.47,810.57,false,false
158,21,"158 | Page",12.00,5.63,73.18,10,459.70,825.60,532.88,831.23,false,false
158,22,"",12.00,5.63,3.34,0,66.98,839.40,70.32,845.03,false,false
