page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
79,6,BODY,"Thisisthestructuretypedefinitionforfrozenmoduledescriptors,asgeneratedbythefreezeutility(see Tools/freeze/inthePythonsourcedistribution).Itsdefinition,foundinInclude/import.h,is: struct_frozen{",8.53,37.16,426.37,193,96.91,246.35,523.27,283.51,FALSE,FALSE
93,8,BODY,constchar*PyEval_GetFuncName(PyObject*func),8.53,5.99,214.36,43,72,385.17,286.36,391.16,FALSE,FALSE
93,10,BODY,constchar*PyEval_GetFuncDesc(PyObject*func),8.53,5.99,214.36,43,72,429.59,286.36,435.58,FALSE,FALSE
96,6,BODY,intPyTime_TimeRaw(PyTime_t*result),8.53,5.99,165.38,34,72,244.1,237.38,250.09,FALSE,FALSE
105,13,BODY,"intPyObject_DelItemString(PyObject*o,constchar*key)",8.53,5.99,254.8,51,72,419.7,326.8,425.68,FALSE,FALSE
112,1,BODY,PyObject*PyNumber_Invert(PyObject*o),8.53,5.99,180.71,36,72,81.96,252.71,87.95,FALSE,FALSE
112,22,BODY,"PyObject*PyNumber_InPlaceTrueDivide(PyObject*o1,PyObject*o2)",8.53,5.99,301.91,60,72,640.87,373.91,646.85,FALSE,FALSE
114,6,BODY,Py_ssize_tPySequence_Size(PyObject*o) Py_ssize_tPySequence_Length(PyObject*o),8.53,20.49,191.77,77,72,223.05,263.77,243.55,FALSE,FALSE
115,7,BODY,PyObject*PySequence_List(PyObject*o),8.53,5.99,180.71,36,72,226.95,252.71,232.94,FALSE,FALSE
116,22,BODY,"intPyMapping_HasKeyString(PyObject*o,constchar*key)",8.53,5.99,254.8,51,72,729.46,326.8,735.45,FALSE,FALSE
117,7,BODY,PyObject*PyMapping_Items(PyObject*o),8.53,5.99,180.71,36,72,290.67,252.71,296.66,FALSE,FALSE
126,16,BODY,Returntrueifthetypeobjectincludessupportforthecycledetector;thisteststhetypeflag Py_TPFLAGS_HAVE_GC.,8.53,17.94,426.37,100,96.91,679.72,523.28,697.66,FALSE,FALSE
134,7,BODY,unsignedlonglongPyLong_AsUnsignedLongLong(PyObject*pylong),8.53,5.99,289.31,58,72,324.05,361.31,330.04,FALSE,FALSE
135,1,BODY,void*PyLong_AsVoidPtr(PyObject*pylong),8.53,5.99,189.53,38,72,81.96,261.53,87.95,FALSE,FALSE
138,6,BODY,PyObject*Py_False,8.53,5.99,85.22,17,72,220.03,157.22,226.02,FALSE,FALSE
143,7,BODY,Py_ssize_tPyBytes_GET_SIZE(PyObject*o),8.53,5.99,186.39,38,72,204.5,258.39,210.49,FALSE,FALSE
145,16,BODY,intPyUnicode_READY(PyObject*unicode),8.53,5.99,177.38,36,72,649.64,249.38,655.63,FALSE,FALSE
163,9,BODY,Py_ssize_tPyTuple_GET_SIZE(PyObject*p),8.53,5.99,186.48,38,72,273.24,258.48,279.23,FALSE,FALSE
167,1,BODY,intPyList_Clear(PyObject*list),8.53,5.99,141.99,30,72,81.96,213.99,87.95,FALSE,FALSE
167,4,BODY,"PartoftheStableABI.Sorttheitemsoflistinplace.Return0onsuccess,-1onfailure.Thisisequivalentto list.sort().",8.53,17.94,426.37,105,96.91,177.6,523.27,195.55,FALSE,FALSE
183,3,BODY,constchar*PyModule_GetFilename(PyObject*module),8.53,5.99,236.98,47,72,156.68,308.98,162.67,FALSE,FALSE
198,10,BODY,PyObject*PyUnstable_InterpreterFrame_GetCode(struct_PyInterpreterFrame*frame);,8.53,5.99,379.29,78,72,492.17,451.29,498.16,FALSE,FALSE
208,3,BODY,–Py_DecodeLocale() –thestatusreportingandutilityfunctionscoveredinPythonInitializationConfiguration,8.53,23.92,344.39,99,108.86,171.63,453.25,195.55,FALSE,FALSE
221,14,BODY,voidPyInterpreterState_Clear(PyInterpreterState*interp),8.53,5.99,258.84,55,72,541.61,330.84,547.6,FALSE,FALSE
221,20,BODY,voidPyThreadState_Clear(PyThreadState*tstate),8.53,5.99,217.35,45,72,694.04,289.35,700.03,FALSE,FALSE
223,15,BODY,"intPyThreadState_SetAsyncExc(unsignedlongid,PyObject*exc)",8.53,5.99,282.41,57,72,669.76,354.41,675.75,FALSE,FALSE
229,13,BODY,"voidPyEval_SetProfileAllThreads(Py_tracefuncfunc,PyObject*obj)",8.53,5.99,305.73,62,72,374.86,377.73,380.85,FALSE,FALSE
278,12,BODY,binaryfunc__add____radd__ binaryfunc__iadd__ binaryfunc__sub____rsub__ binaryfunc__isub__ binaryfunc__mul____rmul__ binaryfunc__imul__ binaryfunc__mod____rmod__ binaryfunc__imod__ binaryfunc__divmod____rdiv-,8.53,101.63,225.99,207,291.31,295.44,517.3,397.07,FALSE,FALSE
281,3,BODY,"ThestructuredefinitionforPyTypeObjectcanbefoundinInclude/cpython/object.h.Forconvenienceof reference,thisrepeatsthedefinitionfoundthere: typedefstruct_typeobject{",8.53,36.36,451.28,162,72,128.44,523.28,164.81,FALSE,FALSE
288,3,BODY,"Anoptionalpointertotheget-attributefunction. ThesignatureisthesameasforPyObject_GetAttr(): PyObject*tp_getattro(PyObject*self,PyObject*attr);",8.53,43.14,290.51,141,96.91,198.53,387.41,241.66,FALSE,FALSE
288,6,BODY,"Anoptionalpointertothefunctionforsettinganddeletingattributes. ThesignatureisthesameasforPyObject_SetAttr(): inttp_setattro(PyObject*self,PyObject*attr,PyObject*value);",8.53,43.14,349.69,168,96.91,408.54,446.59,451.68,FALSE,FALSE
293,3,BODY,"Anoptionalpointertoatraversalfunctionforthegarbagecollector.Thisisonlyusedifthe Py_TPFLAGS_HAVE_GCflagbitisset.Thesignatureis: inttp_traverse(PyObject*self,visitprocvisit,void*arg);",8.53,37.16,426.37,181,96.91,177.6,523.28,214.76,FALSE,FALSE
294,4,BODY,Anoptionalpointertoaclearfunctionforthegarbagecollector.Thisisonlyusedifthe Py_TPFLAGS_HAVE_GCflagbitisset.Thesignatureis: inttp_clear(PyObject*);,8.53,37.16,426.37,146,96.91,314.49,523.28,351.65,FALSE,FALSE
388,16,BODY,"built-infunction,264 stderr(inmodulesys),217,218 stdin(inmodulesys),217,218 stdout(inmodulesys),217,218 strerror(Cfunction),51 string",8.53,64.26,133.21,133,72,404.75,205.21,469.01,FALSE,FALSE
11,8,BODY,"Thisimpliesinclusionofthefollowingstandardheaders:<stdio.h>,<string.h>,<errno.h>,<limits.h>, <assert.h>and<stdlib.h>(ifavailable).",8.52,17.94,451.28,130,72,587.53,523.28,605.47,FALSE,FALSE
59,5,BODY,PyObject*PyErr_SetFromErrno(PyObject*type),8.52,5.99,208.88,42,72,183.58,280.88,189.57,FALSE,FALSE
59,15,BODY,"PyObject*PyErr_SetExcFromWindowsErr(PyObject*type,intierr)",8.52,5.99,283.36,58,72,600.02,355.36,606.01,FALSE,FALSE
78,15,BODY,PyObject*PyImport_GetModule(PyObject*name),8.52,5.99,213.23,42,72,609.98,285.23,615.97,FALSE,FALSE
80,6,BODY,"PyObject*PyMarshal_WriteObjectToString(PyObject*value,intversion)",8.52,5.99,317.46,65,72,323.24,389.46,329.23,FALSE,FALSE
94,18,BODY,PyObject*PyCodec_LookupError(constchar*name),8.52,5.99,223.69,44,72,656.16,295.69,662.15,FALSE,FALSE
105,19,BODY,PyObject*PyObject_SelfIter(PyObject*obj),8.52,5.99,199.1,40,72,590.06,271.1,596.04,FALSE,FALSE
106,2,BODY,Py_ssize_tPyType_GetTypeDataSize(PyTypeObject*cls),8.52,5.99,243.38,50,72,117.83,315.38,123.82,FALSE,FALSE
108,4,BODY,vectorcallfuncPyVectorcall_Function(PyObject*op),8.52,5.99,232.43,48,72,208.29,304.43,214.27,FALSE,FALSE
112,20,BODY,"PyObject*PyNumber_InPlaceFloorDivide(PyObject*o1,PyObject*o2)",8.52,5.99,307.29,61,72,584.08,379.29,590.07,FALSE,FALSE
116,12,BODY,"intPyMapping_DelItemString(PyObject*o,constchar*key)",8.52,5.99,260.18,52,72,427.49,332.18,433.47,FALSE,FALSE
117,2,BODY,"Exceptionsthatoccurwhenthiscalls__getitem__()methodorwhilecreatingthetemporarystrob- jectaresilentlyignored.Forpropererrorhandling,usePyMapping_HasKeyStringWithError(), PyMapping_GetOptionalItemString()orPyMapping_GetItemString()instead.",8.52,29.9,411.42,237,104.38,110.38,515.8,140.27,FALSE,FALSE
120,7,BODY,Py_ssize_t*suboffsets,8.52,5.99,101.26,21,96.91,324.05,198.17,330.04,FALSE,FALSE
125,11,BODY,PyTypeObjectPyType_Type,8.52,5.98,115.57,23,72,497.23,187.57,503.21,FALSE,TRUE
131,11,BODY,PyTypeObjectPyLong_Type,8.52,5.98,115.57,23,72,464.95,187.57,470.93,FALSE,TRUE
133,1,BODY,longPyLong_AsLong(PyObject*obj),8.52,5.99,154.72,31,72,81.96,226.72,87.95,FALSE,FALSE
133,4,BODY,intPyLong_AsInt(PyObject*obj),8.52,5.99,142.85,29,72,261.29,214.85,267.28,FALSE,FALSE
133,6,BODY,"longPyLong_AsLongAndOverflow(PyObject*obj,int*overflow)",8.52,5.99,270.12,55,72,324.05,342.12,330.04,FALSE,FALSE
134,4,BODY,PartoftheStableABI.ReturnaCunsignedlongrepresentationofpylong.pylongmustbeaninstanceof PyLongObject. RaiseOverflowErrorifthevalueofpylongisoutofrangeforaunsignedlong. Returns(unsignedlong)-1onerror.UsePyErr_Occurred()todisambiguate.,8.52,53.81,426.37,232,96.91,177.6,523.28,231.41,FALSE,FALSE
136,12,BODY,"flagsiseither-1(Py_ASNATIVEBYTES_DEFAULTS)toselectdefaultsthatbehavemostlikeaCcast,ora combinationoftheotherflagsinthetablebelow.Notethat-1cannotbecombinedwithotherflags. Currently,-1correspondstoPy_ASNATIVEBYTES_NATIVE_ENDIAN| Py_ASNATIVEBYTES_UNSIGNED_BUFFER.",8.52,47.83,426.37,261,96.91,395.4,523.28,443.23,FALSE,FALSE
139,2,BODY,doublePyFloat_AS_DOUBLE(PyObject*pyfloat),8.52,5.99,199.6,41,72,99.9,271.6,105.88,FALSE,FALSE
146,1,BODY,Py_UCS1*PyUnicode_1BYTE_DATA(PyObject*unicode) Py_UCS2*PyUnicode_2BYTE_DATA(PyObject*unicode) Py_UCS4*PyUnicode_4BYTE_DATA(PyObject*unicode),8.52,35.88,236.37,140,72,81.96,308.37,117.84,FALSE,FALSE
146,2,BODY,"ReturnapointertothecanonicalrepresentationcasttoUCS1,UCS2orUCS4integertypesfordirectchar- acteraccess.Nochecksareperformedifthecanonicalrepresentationhasthecorrectcharactersize;use PyUnicode_KIND()toselecttherightfunction. Addedinversion3.3. PyUnicode_1BYTE_KIND PyUnicode_2BYTE_KIND PyUnicode_4BYTE_KIND",8.52,94.15,451.28,304,72,126.79,523.28,220.94,FALSE,FALSE
152,9,BODY,Py_UCS4*PyUnicode_AsUCS4Copy(PyObject*unicode),8.52,5.99,236.37,46,72,446.6,308.37,452.58,FALSE,FALSE
154,2,BODY,"PyObject*PyUnicode_DecodeFSDefaultAndSize(constchar*str,Py_ssize_tsize)",8.52,5.99,344.26,71,72,117.83,416.26,123.82,FALSE,FALSE
165,14,BODY,PyTypeObjectPyList_Type,8.52,5.98,115.57,23,72,436.54,187.57,442.52,FALSE,TRUE
167,13,BODY,PyTypeObjectPyDict_Type,8.52,5.98,115.57,23,72,392.45,187.57,398.43,FALSE,TRUE
175,10,BODY,"AninstancemethodisawrapperforaPyCFunctionandthenewwaytobindaPyCFunctiontoaclassobject.It replacestheformercallPyMethod_New(func,NULL,class). PyTypeObjectPyInstanceMethod_Type",8.52,35.87,451.28,174,72,677.11,523.28,712.97,FALSE,FALSE
176,25,BODY,PyTypeObjectPyCell_Type,8.52,5.98,115.57,23,72,713.97,187.57,719.95,FALSE,TRUE
177,12,BODY,PyTypeObjectPyCode_Type,8.52,5.98,115.57,23,72,425.69,187.57,431.67,FALSE,TRUE
182,12,BODY,PyObject*PyModule_NewObject(PyObject*name),8.52,5.99,213.23,42,72,325.03,285.23,331.01,FALSE,FALSE
191,15,BODY,intPyDescr_IsData(PyObject*descr),8.52,5.99,161.76,33,72,383.21,233.76,389.2,FALSE,FALSE
193,10,BODY,PyObject*PyMemoryView_FromBuffer(constPy_buffer*view),8.52,5.99,262.9,53,72,315.84,334.9,321.82,FALSE,FALSE
199,8,BODY,intPyGen_Check(PyObject*ob),8.52,5.99,134.74,27,72,329.41,206.74,335.4,FALSE,FALSE
199,18,BODY,PyTypeObjectPyCoro_Type,8.52,5.98,115.57,23,72,594.79,187.57,600.77,FALSE,TRUE
204,4,BODY,PyObject*PyDateTime_DATE_GET_TZINFO(PyDateTime_DateTime*o),8.52,5.99,296.48,58,72,165.65,368.48,171.64,FALSE,FALSE
214,2,BODY,voidPy_SetProgramName(constwchar_t*name),8.52,5.99,204.5,40,72,109.61,276.5,115.6,FALSE,FALSE
219,11,BODY,voidPyEval_RestoreThread(PyThreadState*tstate),8.52,5.99,222.73,46,72,652.2,294.73,658.19,FALSE,FALSE
221,16,BODY,voidPyInterpreterState_Delete(PyInterpreterState*interp),8.52,5.99,264.22,56,72,604.38,336.22,610.37,FALSE,FALSE
222,1,BODY,voidPyThreadState_Delete(PyThreadState*tstate),8.52,5.99,222.73,46,72,81.96,294.73,87.95,FALSE,FALSE
224,1,BODY,voidPyEval_AcquireThread(PyThreadState*tstate),8.52,5.99,222.73,46,72,81.96,294.73,87.95,FALSE,FALSE
224,6,BODY,voidPyEval_ReleaseThread(PyThreadState*tstate),8.52,5.99,222.73,46,72,298.08,294.73,304.07,FALSE,FALSE
225,14,BODY,IfthisisPyInterpreterConfig_OWN_GILthenPyInterpreterConfig.use_main_obmalloc mustbe0.,8.52,17.94,404.45,85,118.82,440.62,523.28,458.56,FALSE,FALSE
232,2,BODY,PartoftheStableABIsinceversion3.7.Returnanon-zerovalueifthegivenPy_tss_thasbeeninitialized byPyThread_tss_create().,8.52,17.94,426.38,115,96.91,157.43,523.28,175.37,FALSE,FALSE
238,9,BODY,PYMEM_ALLOCATOR_PYMALLOCandPYMEM_ALLOCATOR_PYMALLOC_DEBUGarenotsupportedif Pythonisconfiguredusing--without-pymalloc. PYMEM_ALLOCATOR_MIMALLOCandPYMEM_ALLOCATOR_MIMALLOC_DEBUGarenotsupportedif Pythonisconfiguredusing--without-mimallocoriftheunderlyingatomicsupportisn’tavail- able. SeeMemoryManagement. Default:PYMEM_ALLOCATOR_NOT_SET.,8.52,95.65,404.45,335,118.82,448.95,523.28,544.6,FALSE,FALSE
241,14,BODY,voidPyConfig_Clear(PyConfig*config),8.52,5.99,171.63,35,96.91,570.14,268.53,576.13,FALSE,FALSE
247,5,BODY,"Modulesearchpaths:sys.path. Ifmodule_search_paths_setisequalto0,Py_InitializeFromConfig()willreplace module_search_pathsandsetsmodule_search_paths_setto1. Default:emptylist(module_search_paths)and0(module_search_paths_set). PartofthePythonPathConfigurationoutput.",8.52,71.74,404.46,263,118.82,246.35,523.28,318.09,FALSE,TRUE
264,1,BODY,•CheckthattheGILisheldwhenallocatorfunctionsofPYMEM_DOMAIN_OBJ(ex:PyObject_Malloc())and PYMEM_DOMAIN_MEM(ex:PyMem_Malloc())domainsarecalled.,8.52,17.94,435.34,140,87.94,81.96,523.28,99.91,FALSE,FALSE
286,9,BODY,Anoptionalpointertoafunctionthatimplementsthebuilt-infunctionrepr(). ThesignatureisthesameasforPyObject_Repr(): PyObject*tp_repr(PyObject*self);,8.52,43.14,311.53,144,96.91,482.46,408.44,525.6,FALSE,FALSE
287,6,BODY,Anoptionalpointertoafunctionthatimplementsthebuilt-infunctionhash(). ThesignatureisthesameasforPyObject_Hash(): Py_hash_ttp_hash(PyObject*);,8.52,43.14,311.53,140,96.91,258.3,408.44,301.44,FALSE,FALSE
312,18,BODY,"PyObject*PyUnstable_Object_GC_NewWithExtraData(PyTypeObject*type,size_textra_size)",8.52,5.99,399.48,82,72,710.86,471.48,716.85,FALSE,FALSE
62,3,BODY,"intPyErr_GivenExceptionMatches(PyObject*given,PyObject*exc)",8.51,5.99,292.2,59,72,138.75,364.2,144.74,FALSE,FALSE
93,1,BODY,PyFrameObject*PyEval_GetFrame(void),8.51,5.99,175.61,35,72,81.96,247.61,87.95,FALSE,FALSE
105,17,BODY,PyObject*PyObject_GetIter(PyObject*o),8.51,5.99,186.09,37,72,533.27,258.09,539.26,FALSE,FALSE
115,9,BODY,PyObject*PySequence_Tuple(PyObject*o),8.51,5.99,186.09,37,72,283.25,258.09,289.24,FALSE,FALSE
117,5,BODY,PyObject*PyMapping_Values(PyObject*o),8.51,5.99,186.09,37,72,227.91,258.09,233.9,FALSE,FALSE
124,4,BODY,Py_ssize_tPyBuffer_SizeFromFormat(constchar*format),8.51,5.99,250.2,51,72,198.53,322.2,204.51,FALSE,FALSE
132,13,BODY,"PyObject*PyLong_FromUnicodeObject(PyObject*u,intbase)",8.51,5.99,264.33,53,72,443.42,336.33,449.4,FALSE,FALSE
133,8,BODY,longlongPyLong_AsLongLong(PyObject*obj),8.51,5.99,195.56,39,72,464.53,267.56,470.52,FALSE,FALSE
138,24,BODY,PyObject*PyFloat_FromString(PyObject*str),8.51,5.99,201.79,41,72,629.66,273.79,635.65,FALSE,FALSE
143,11,BODY,char*PyBytes_AS_STRING(PyObject*string),8.51,5.99,190.87,39,72,318.08,262.87,324.06,FALSE,FALSE
144,15,BODY,char*PyByteArray_AsString(PyObject*bytearray),8.51,5.99,221.64,45,72,492.17,293.64,498.16,FALSE,FALSE
148,7,BODY,"Py_UCS4Py_UNICODE_JOIN_SURROGATES(Py_UCS4high,Py_UCS4low)",8.51,5.99,306.44,57,72,180.59,378.44,186.58,FALSE,FALSE
156,1,BODY,PyObject*PyUnicode_AsUTF8String(PyObject*unicode),8.51,5.99,244.39,49,72,81.96,316.39,87.95,FALSE,FALSE
156,6,BODY,"AsPyUnicode_AsUTF8AndSize(),butdoesnotstorethesize.",8.51,5.99,256.37,51,96.91,359.46,353.27,365.45,FALSE,FALSE
160,1,BODY,PyObject*PyUnicode_AsMBCSString(PyObject*unicode),8.51,5.99,244.39,49,72,81.96,316.39,87.95,FALSE,FALSE
161,17,BODY,"intPyUnicode_CompareWithASCIIString(PyObject*unicode,constchar*string)",8.51,5.99,342.93,70,72,690.68,414.93,696.67,FALSE,FALSE
162,3,BODY,"PossiblevaluesforoparePy_GT,Py_GE,Py_EQ,Py_NE,Py_LT,andPy_LE.",8.51,5.99,308.3,61,96.91,180.59,405.21,186.58,FALSE,TRUE
182,22,BODY,void*PyModule_GetState(PyObject*module),8.51,5.99,197.91,39,72,674.72,269.91,680.7,FALSE,FALSE
184,1,BODY,inquirym_reload traverseprocm_traverse,8.51,26.9,113.77,38,96.91,81.96,210.68,108.86,FALSE,FALSE
189,14,BODY,"intPyUnstable_Module_SetGIL(PyObject*module,void*gil)",8.51,5.99,263.09,53,72,563.95,335.09,569.94,FALSE,FALSE
211,13,BODY,PyStatusPy_InitializeFromConfig(constPyConfig*config),8.51,5.99,258.96,53,72,630.8,330.96,636.79,FALSE,FALSE
239,6,BODY,"Ifnon-zero: •SetPyPreConfig.utf8_modeto0, •SetPyConfig.filesystem_encodingto'mbcs', •SetPyConfig.filesystem_errorsto'replace'. InitializedfromthePYTHONLEGACYWINDOWSFSENCODINGenvironmentvariablevalue. OnlyavailableonWindows.#ifdefMS_WINDOWSmacrocanbeusedforWindowsspecificcode. Default:0. intparse_argv",8.51,131.52,410.27,301,96.91,198.53,507.18,330.04,FALSE,FALSE
259,3,BODY,"void*PyMem_RawRealloc(void*p,size_tn)",8.51,5.99,185.22,37,72,186.57,257.22,192.56,FALSE,FALSE
261,8,BODY,"void*PyObject_Realloc(void*p,size_tn)",8.51,5.99,185.22,37,72,346.29,257.22,352.28,FALSE,FALSE
279,6,BODY,"lenfunc binaryfunc__getitem__ objobjargproc__setitem__, __delitem__ __len__ binaryfunc__add__ lenfunc ssizeargfunc__mul__ ssizeargfunc__getitem__ ssizeobjargproc__setitem__ __delitem__ objobjproc__contains__ binaryfunc__iadd__ ssizeargfunc__imul__",8.51,161.41,191.66,247,291.31,328.39,482.97,489.79,FALSE,TRUE
331,5,BODY,"Afuturestatement,from__future__import<feature>,directsthecompilertocompilethecurrent moduleusingsyntaxorsemanticsthatwillbecomestandardinafuturereleaseofPython.The__future__ moduledocumentsthepossiblevaluesoffeature.Byimportingthismoduleandevaluatingitsvariables,you canseewhenanewfeaturewasfirstaddedtothelanguageandwhenitwill(ordid)becomethedefault: >>>import__future__ >>>__future__.division _Feature((2,2,0,'alpha',2),(3,0,0,'alpha',0),8192)",8.51,84.98,426.38,445,96.91,211.28,523.28,296.26,FALSE,FALSE
375,11,BODY,"PyDelta_FromDSU(Cfunction),195 PyDescr_IsData(Cfunction),183",8.51,17.94,150.33,60,302.62,643.86,452.94,661.8,FALSE,FALSE
383,13,BODY,"PEP1,329 PEP7,3,6 PEP238,44,322",8.51,29.9,72.53,31,322.54,691.68,395.07,721.57,FALSE,FALSE
11,7,BODY,"Allfunction,typeandmacrodefinitionsneededtousethePython/CAPIareincludedinyourcodebythefollowing line: #definePY_SSIZE_T_CLEAN #include<Python.h>",8.5,49.12,451.28,144,72,517.99,523.28,567.1,FALSE,FALSE
13,4,BODY,"Argumentmustbeacharacteroranintegerintherange[-128,127]or[0,255].Thismacroreturnsccastto anunsignedchar. Py_DEPRECATED(version)",8.5,35.88,451.28,127,72,190.04,523.28,225.92,FALSE,FALSE
49,11,BODY,intPyRun_SimpleString(constchar*command),8.5,5.99,206.42,40,72,565.15,278.42,571.14,FALSE,FALSE
54,2,BODY,canbewrittenas: self->attr=Py_NewRef(obj);,8.5,25.21,150.63,42,96.91,139.55,247.54,164.75,FALSE,FALSE
55,7,BODY,"Thesafewayis: Py_SETREF(dst,src);",8.5,25.21,107.59,33,96.91,262.09,204.5,287.29,FALSE,FALSE
58,3,BODY,"voidPyErr_FormatUnraisable(constchar*format,...)",8.5,5.99,234.14,48,72,252.32,306.14,258.31,FALSE,FALSE
66,6,BODY,"intPyException_SetTraceback(PyObject*ex,PyObject*tb)",8.5,5.99,258.84,52,72,337.9,330.84,343.89,FALSE,FALSE
67,10,BODY,"intPyUnicodeDecodeError_GetStart(PyObject*exc,Py_ssize_t*start) intPyUnicodeEncodeError_GetStart(PyObject*exc,Py_ssize_t*start) intPyUnicodeTranslateError_GetStart(PyObject*exc,Py_ssize_t*start)",8.5,34.6,320.36,194,72,362.82,392.36,397.42,FALSE,FALSE
67,14,BODY,"intPyUnicodeDecodeError_GetEnd(PyObject*exc,Py_ssize_t*end) intPyUnicodeEncodeError_GetEnd(PyObject*exc,Py_ssize_t*end) intPyUnicodeTranslateError_GetEnd(PyObject*exc,Py_ssize_t*end)",8.5,34.6,306.72,182,72,508.44,378.72,543.04,FALSE,FALSE
70,8,BODY,PythonNameNotes Warning,8.5,21.64,171.73,23,301.14,347.97,472.87,369.61,FALSE,FALSE
76,8,BODY,PyObject*PyImport_ImportModule(constchar*name),8.5,5.99,234.45,46,72,326.95,306.45,332.94,FALSE,FALSE
77,6,BODY,PyObject*PyImport_AddModuleRef(constchar*name),8.5,5.99,234.45,46,72,231.4,306.45,237.39,FALSE,FALSE
78,17,BODY,PyObject*PyImport_GetImporter(PyObject*path),8.5,5.99,219.73,44,72,684.7,291.73,690.69,FALSE,FALSE
79,18,BODY,intPyImport_ExtendInittab(struct_inittab*newtab),8.5,5.99,230.98,48,72,641.66,302.98,647.65,FALSE,FALSE
85,5,BODY,Afewothercharactershaveameaninginaformatstring.Thesemaynotoccurinsidenestedparentheses.Theyare: |,8.5,22.42,451.28,97,72,195.54,523.28,217.95,FALSE,FALSE
92,1,BODY,PyHash_FuncDef*PyHash_GetFuncDef(void),8.5,5.99,196.51,38,72,81.96,268.51,87.95,FALSE,FALSE
100,2,BODY,Returnedobject None,8.5,21.64,68.4,19,387.13,94.04,455.53,115.69,FALSE,FALSE
101,5,BODY,"intPyObject_HasAttrStringWithError(PyObject*o,constchar*attr_name)",8.5,5.99,329.02,66,72,201.51,401.02,207.5,FALSE,FALSE
103,4,BODY,PyObject**_PyObject_GetDictPtr(PyObject*obj),8.5,5.99,220.22,44,72,222.44,292.22,228.42,FALSE,FALSE
105,21,BODY,PyObject*PyObject_GetAIter(PyObject*o),8.5,5.99,191.47,38,72,634.89,263.47,640.88,FALSE,FALSE
109,12,BODY,"PyObject*PyObject_CallFunctionObjArgs(PyObject*callable,...)",8.5,5.99,287.86,60,72,613.64,359.86,619.63,FALSE,FALSE
111,19,BODY,PyObject*PyNumber_Negative(PyObject*o),8.5,5.99,191.47,38,72,629.66,263.47,635.65,FALSE,FALSE
111,21,BODY,PyObject*PyNumber_Positive(PyObject*o),8.5,5.99,191.47,38,72,674.49,263.47,680.48,FALSE,FALSE
112,18,BODY,"PyObject*PyNumber_InPlaceMatrixMultiply(PyObject*o1,PyObject*o2)",8.5,5.99,323.43,64,72,509.36,395.43,515.35,FALSE,FALSE
120,11,BODY,Constants: PyBUF_MAX_NDIM,8.5,22.42,75.32,25,72,527.29,147.32,549.71,FALSE,FALSE
131,21,BODY,PyObject*PyLong_FromSsize_t(Py_ssize_tv),8.5,5.99,196.92,40,72,719,268.92,724.99,FALSE,FALSE
136,14,BODY,Value -1,8.5,21.64,24.2,8,316.07,467.25,340.27,488.89,FALSE,FALSE
137,10,BODY,Py_ssize_tPyUnstable_Long_CompactValue(constPyLongObject*op),8.5,5.99,298.35,60,72,637.88,370.35,643.87,FALSE,FALSE
138,18,BODY,PyTypeObjectPyFloat_Type,8.5,5.98,120.95,24,72,495.41,192.95,501.39,FALSE,FALSE
142,6,BODY,PyTypeObjectPyBytes_Type,8.5,5.98,120.95,24,72,217.43,192.95,223.4,FALSE,FALSE
142,11,BODY,PyObject*PyBytes_FromString(constchar*v),8.5,5.99,201.7,40,72,351,273.7,356.99,FALSE,FALSE
148,15,BODY,PyObject*PyUnicode_FromString(constchar*str),8.5,5.99,217.63,44,72,653.45,289.63,659.43,FALSE,FALSE
157,4,BODY,PyObject*PyUnicode_AsUTF32String(PyObject*unicode),8.5,5.99,249.77,50,72,163.66,321.77,169.64,FALSE,FALSE
157,12,BODY,PyObject*PyUnicode_AsUTF16String(PyObject*unicode),8.5,5.99,249.77,50,72,596.46,321.77,602.45,FALSE,FALSE
158,16,BODY,PyObject*PyUnicode_AsASCIIString(PyObject*unicode),8.5,5.99,249.77,50,72,691.18,321.77,697.17,FALSE,FALSE
162,15,BODY,PyTypeObjectPyTuple_Type,8.5,5.98,120.95,24,72,668.74,192.95,674.71,FALSE,FALSE
167,5,BODY,intPyList_Reverse(PyObject*list),8.5,5.99,152.75,32,72,207.49,224.75,213.48,FALSE,FALSE
167,23,BODY,voidPyDict_Clear(PyObject*p),8.5,5.99,141.83,28,72,592.7,213.83,598.68,FALSE,FALSE
170,5,BODY,"Thedictionarypshouldnotbemutatedduringiteration.Itissafetomodifythevaluesofthekeysasyou iterateoverthedictionary,butonlysolongasthesetofkeysdoesnotchange.Forexample: PyObject*key,*value; Py_ssize_tpos=0;",8.5,48.44,426.37,203,96.91,302.58,523.28,351.02,FALSE,FALSE
174,5,BODY,PyObject*PyFunction_GetCode(PyObject*op),8.5,5.99,201.75,40,72,243.36,273.75,249.34,FALSE,FALSE
176,3,BODY,PyObject*PyInstanceMethod_New(PyObject*func),8.5,5.99,220.03,44,72,126.77,292.03,132.76,FALSE,FALSE
